date,time,close,high,low,open
08-11-2019,15:25:00,11905.7,11909.25,11903.1,11903.9
11-11-2019,09:15:00,11900.6,11901.05,11866.6,11879.2
11-11-2019,09:25:00,11886.75,11920.25,11886.75,11897.2
11-11-2019,09:35:00,11904.7,11904.7,11880.6,11887.7
11-11-2019,09:45:00,11905.25,11912.6,11895.1,11905.8
11-11-2019,09:55:00,11908.85,11911.6,11897.15,11905.25
11-11-2019,10:05:00,11907.75,11908.5,11898.45,11908.5
11-11-2019,10:15:00,11897.65,11909.05,11893.5,11908.2
11-11-2019,10:25:00,11896.1,11899.7,11881.05,11897.35
11-11-2019,10:35:00,11884.6,11897.25,11883.75,11895
11-11-2019,10:45:00,11887.5,11889.2,11879.2,11884.05
11-11-2019,10:55:00,11891.7,11895.2,11886.4,11887.5
11-11-2019,11:05:00,11888.45,11893.65,11884.2,11891.45
11-11-2019,11:15:00,11880.45,11888.2,11876.65,11888
11-11-2019,11:25:00,11893.95,11900,11874.3,11880.25
11-11-2019,11:35:00,11881.05,11893.95,11881.05,11893.75
11-11-2019,11:45:00,11868.55,11880.85,11861.05,11880
11-11-2019,11:55:00,11858.25,11868.2,11854.05,11867.9
11-11-2019,12:05:00,11864.6,11864.85,11856.7,11858.35
11-11-2019,12:15:00,11865.05,11872.1,11858.15,11864.8
11-11-2019,12:25:00,11865.45,11867.35,11861.25,11864.75
11-11-2019,12:35:00,11859.85,11869.95,11856.4,11865.1
11-11-2019,12:45:00,11870.6,11871.6,11859.65,11859.65
11-11-2019,12:55:00,11876.25,11886,11869.05,11870.3
11-11-2019,13:05:00,11871.25,11879.2,11869.75,11876.5
11-11-2019,13:15:00,11869.5,11878.15,11868.85,11871.2
11-11-2019,13:25:00,11876.8,11881.2,11861.6,11869.15
11-11-2019,13:35:00,11889.85,11890.4,11876.4,11876.85
11-11-2019,13:45:00,11885.3,11897.1,11876.4,11889.15
11-11-2019,13:55:00,11890.9,11895.15,11881.6,11885.3
11-11-2019,14:05:00,11885.75,11896.4,11885.75,11890.65
11-11-2019,14:15:00,11890.2,11897,11884.8,11884.85
11-11-2019,14:25:00,11878.7,11894.45,11869.6,11890.15
11-11-2019,14:35:00,11882.9,11889.3,11878.6,11878.6
11-11-2019,14:45:00,11889.65,11894.75,11882.15,11882.15
11-11-2019,14:55:00,11889.05,11893.3,11884.1,11889.9
11-11-2019,15:05:00,11919.05,11919.05,11888.9,11888.95
11-11-2019,15:15:00,11913.2,11932.55,11911.5,11919.75
11-11-2019,15:25:00,11912.75,11915.85,11908.15,11913.55
13-11-2019,09:15:00,11922.2,11927.1,11896.05,11908.3
13-11-2019,09:25:00,11940,11940.35,11920.05,11922.85
13-11-2019,09:35:00,11928.2,11946.25,11924.9,11939.8
13-11-2019,09:45:00,11922.8,11930.15,11912.2,11929.05
13-11-2019,09:55:00,11929.8,11933.1,11917.1,11922.8
13-11-2019,10:05:00,11926.6,11931.5,11914.6,11929.95
13-11-2019,10:15:00,11926.1,11930.45,11922.3,11926.25
13-11-2019,10:25:00,11918.4,11934.6,11915.1,11926.95
13-11-2019,10:35:00,11921.85,11926.2,11915.15,11918.4
13-11-2019,10:45:00,11905.95,11923.1,11905,11922.05
13-11-2019,10:55:00,11907.65,11909.05,11898,11905.6
13-11-2019,11:05:00,11908.15,11913.95,11903,11907.5
13-11-2019,11:15:00,11913,11922.2,11903.2,11908.05
13-11-2019,11:25:00,11908.15,11913.65,11906.75,11913.4
13-11-2019,11:35:00,11907.55,11915.9,11906.4,11908.5
13-11-2019,11:45:00,11908.35,11911.9,11902.45,11907.7
13-11-2019,11:55:00,11898.45,11908.35,11894.8,11908.05
13-11-2019,12:05:00,11892.95,11903,11890.65,11898.3
13-11-2019,12:15:00,11896.3,11900.4,11892.1,11892.8
13-11-2019,12:25:00,11909.55,11915.6,11894.65,11896.35
13-11-2019,12:35:00,11905,11910.9,11901.8,11909.2
13-11-2019,12:45:00,11900.4,11910.7,11899.35,11904.75
13-11-2019,12:55:00,11899.1,11903.85,11895.95,11900.15
13-11-2019,13:05:00,11899.9,11906.9,11895.9,11899.1
13-11-2019,13:15:00,11892.45,11902.4,11891,11899.85
13-11-2019,13:25:00,11886.25,11892.6,11877.15,11892.6
13-11-2019,13:35:00,11894.15,11895.8,11879.15,11885.8
13-11-2019,13:45:00,11886.5,11895.65,11886.3,11893.55
13-11-2019,13:55:00,11896.05,11898.3,11881.15,11886.9
13-11-2019,14:05:00,11890.1,11899.85,11889.4,11896.45
13-11-2019,14:15:00,11882.1,11891.25,11873.85,11889.85
13-11-2019,14:25:00,11867.95,11883.9,11861.55,11882.45
13-11-2019,14:35:00,11854.9,11875.65,11853.1,11867.75
13-11-2019,14:45:00,11835.2,11856.95,11832.85,11854
13-11-2019,14:55:00,11854.1,11855.15,11823.45,11834.5
13-11-2019,15:05:00,11841.8,11855.55,11834.4,11853.85
13-11-2019,15:15:00,11836.65,11846.1,11832.95,11842.1
13-11-2019,15:25:00,11835.55,11840.7,11833.3,11836.5
14-11-2019,09:15:00,11825.8,11858.75,11823.7,11858.75
14-11-2019,09:25:00,11828.25,11831.2,11809.6,11825.3
14-11-2019,09:35:00,11803.85,11829.65,11802.9,11828.55
14-11-2019,09:45:00,11816.85,11818.6,11803.65,11804.05
14-11-2019,09:55:00,11819.45,11825.05,11809.6,11816.85
14-11-2019,10:05:00,11820.75,11832.85,11818.6,11819.4
14-11-2019,10:15:00,11812.05,11821.5,11812.05,11821.05
14-11-2019,10:25:00,11822.9,11827.55,11812.65,11813.2
14-11-2019,10:35:00,11849.75,11856.15,11821.9,11823.2
14-11-2019,10:45:00,11855.2,11855.2,11842.75,11850.5
14-11-2019,10:55:00,11870.05,11870.9,11852.65,11854.95
14-11-2019,11:05:00,11873.95,11894.85,11870.35,11870.35
14-11-2019,11:15:00,11868.9,11879.5,11866.1,11873.15
14-11-2019,11:25:00,11867.9,11875.55,11865.55,11869.55
14-11-2019,11:35:00,11861.4,11868.35,11860.75,11868.05
14-11-2019,11:45:00,11855,11866,11854.65,11861.55
14-11-2019,11:55:00,11833.65,11858.35,11832.35,11854.7
14-11-2019,12:05:00,11824.75,11833.45,11820.1,11833.45
14-11-2019,12:15:00,11818.8,11825.2,11811.35,11825.05
14-11-2019,12:25:00,11834.45,11837.15,11811.6,11817.85
14-11-2019,12:35:00,11827.7,11836.5,11823.7,11835
14-11-2019,12:45:00,11824.35,11832.55,11817,11827.3
14-11-2019,12:55:00,11828.85,11833.85,11823.5,11824.15
14-11-2019,13:05:00,11828.9,11831.1,11822.7,11829.4
14-11-2019,13:15:00,11840.25,11845.8,11822.85,11829.3
14-11-2019,13:25:00,11833.95,11843.2,11829.65,11840.75
14-11-2019,13:35:00,11834.35,11847.6,11832.6,11833.55
14-11-2019,13:45:00,11850,11851.05,11831.7,11834.2
14-11-2019,13:55:00,11851,11858.8,11841.55,11850.25
14-11-2019,14:05:00,11860.75,11865.3,11848.95,11851.6
14-11-2019,14:15:00,11843.7,11862.15,11831.55,11860.75
14-11-2019,14:25:00,11843.55,11850.9,11838.45,11843.9
14-11-2019,14:35:00,11850.5,11855.55,11840,11842.35
14-11-2019,14:45:00,11858.75,11860.75,11847.05,11850.55
14-11-2019,14:55:00,11874,11883.6,11858.6,11858.6
14-11-2019,15:05:00,11874.4,11879.85,11862.55,11874.5
14-11-2019,15:15:00,11870.6,11878.55,11868.3,11874.45
14-11-2019,15:25:00,11869.2,11872.55,11862.35,11869.8
15-11-2019,09:15:00,11929.05,11929.5,11903.3,11904.2
15-11-2019,09:25:00,11922.6,11943.2,11922.6,11928.2
15-11-2019,09:35:00,11926.8,11927.85,11913.9,11923.2
15-11-2019,09:45:00,11916.55,11929,11910,11926.8
15-11-2019,09:55:00,11926.3,11932.3,11912.7,11916.95
15-11-2019,10:05:00,11930.95,11935.95,11920.7,11926.05
15-11-2019,10:15:00,11956.35,11972.65,11928.2,11931.15
15-11-2019,10:25:00,11953.25,11963,11944.1,11956.2
15-11-2019,10:35:00,11933.15,11958.2,11912.15,11953.5
15-11-2019,10:45:00,11936.05,11946.95,11930.2,11932.75
15-11-2019,10:55:00,11916.1,11937.05,11911.9,11936.4
15-11-2019,11:05:00,11930.1,11930.5,11914.45,11915.8
15-11-2019,11:15:00,11930.6,11937.5,11922.95,11930
15-11-2019,11:25:00,11923.55,11932.3,11919.6,11930.6
15-11-2019,11:35:00,11926.55,11927.05,11914.35,11923.6
15-11-2019,11:45:00,11927.25,11931.9,11920.6,11926.1
15-11-2019,11:55:00,11930.5,11934.75,11926.4,11927.75
15-11-2019,12:05:00,11931.65,11938.2,11928.4,11930.8
15-11-2019,12:15:00,11930.9,11933.1,11924.6,11931.85
15-11-2019,12:25:00,11933.7,11934.45,11927.75,11930.65
15-11-2019,12:35:00,11929.85,11939.2,11928.4,11933.7
15-11-2019,12:45:00,11925.45,11931.1,11923.75,11929.7
15-11-2019,12:55:00,11932.4,11932.4,11919.25,11925.55
15-11-2019,13:05:00,11934.7,11937.1,11931.15,11932.25
15-11-2019,13:15:00,11927.05,11935.25,11925.15,11934.9
15-11-2019,13:25:00,11928.85,11931.75,11925.85,11926.45
15-11-2019,13:35:00,11942.7,11945.55,11927.6,11928.8
15-11-2019,13:45:00,11952.75,11964.4,11942.15,11943.2
15-11-2019,13:55:00,11948.3,11954.6,11941.95,11952.95
15-11-2019,14:05:00,11953.25,11957.15,11944.6,11948.3
15-11-2019,14:15:00,11943.95,11960.15,11943.7,11953.85
15-11-2019,14:25:00,11951.45,11957.4,11943.85,11943.85
15-11-2019,14:35:00,11943.7,11955.7,11934.65,11952
15-11-2019,14:45:00,11939.85,11949.8,11938.75,11944.4
15-11-2019,14:55:00,11913.3,11945.3,11909.95,11939.85
15-11-2019,15:05:00,11890.3,11921.25,11890.3,11913.2
15-11-2019,15:15:00,11884.25,11892.2,11880.25,11891.2
15-11-2019,15:25:00,11895.3,11895.3,11883.9,11883.95
18-11-2019,09:15:00,11934.25,11945.9,11915.15,11915.15
18-11-2019,09:25:00,11909.55,11939.35,11907.75,11935.35
18-11-2019,09:35:00,11910.85,11911.3,11890.55,11908.45
18-11-2019,09:45:00,11901.8,11914.05,11900.55,11911.05
18-11-2019,09:55:00,11885.1,11902.45,11884.4,11902
18-11-2019,10:05:00,11904,11905.7,11884.5,11884.75
18-11-2019,10:15:00,11890.95,11908,11885.5,11904.35
18-11-2019,10:25:00,11901.85,11902.9,11890,11890
18-11-2019,10:35:00,11895.9,11905.95,11893.95,11901.7
18-11-2019,10:45:00,11892.8,11902.4,11892.55,11896.25
18-11-2019,10:55:00,11899.55,11902.9,11887.7,11892.4
18-11-2019,11:05:00,11897.75,11905.75,11896.5,11898.85
18-11-2019,11:15:00,11896.3,11902.2,11894.75,11897.85
18-11-2019,11:25:00,11875,11896.25,11870.1,11896
18-11-2019,11:35:00,11881.8,11884.25,11873.7,11875.45
18-11-2019,11:45:00,11879.55,11889.65,11879.2,11881.7
18-11-2019,11:55:00,11875.5,11879.5,11870.35,11879.45
18-11-2019,12:05:00,11875.55,11880.6,11870.1,11875.45
18-11-2019,12:15:00,11872.2,11884.9,11872.1,11875.4
18-11-2019,12:25:00,11871,11876.35,11867.8,11872.95
18-11-2019,12:35:00,11880.75,11881.35,11869.2,11871.6
18-11-2019,12:45:00,11890.2,11903.15,11878,11880.7
18-11-2019,12:55:00,11888.2,11895.45,11886.15,11890.45
18-11-2019,13:05:00,11891.3,11894.3,11884.2,11888.1
18-11-2019,13:15:00,11887.65,11893.55,11886.55,11891.25
18-11-2019,13:25:00,11878.85,11890.45,11875.3,11887.2
18-11-2019,13:35:00,11882.1,11889.55,11877.2,11878.95
18-11-2019,13:45:00,11882.65,11884.35,11877.1,11882.15
18-11-2019,13:55:00,11883.95,11888.5,11880.05,11882.3
18-11-2019,14:05:00,11897.1,11898.05,11880.6,11883.3
18-11-2019,14:15:00,11896.45,11900.95,11890.25,11897
18-11-2019,14:25:00,11893.3,11897.9,11887.1,11896.85
18-11-2019,14:35:00,11889.95,11903.4,11889.95,11893.45
18-11-2019,14:45:00,11888.95,11890.5,11878.05,11889.25
18-11-2019,14:55:00,11887.4,11894.2,11883,11888.8
18-11-2019,15:05:00,11885.3,11887.85,11876.85,11887.1
18-11-2019,15:15:00,11888.2,11888.55,11877.9,11885.25
18-11-2019,15:25:00,11894.25,11896.15,11887.9,11887.9
19-11-2019,09:15:00,11906.6,11924.45,11894.5,11919.45
19-11-2019,09:25:00,11908.3,11915.4,11899.85,11906.95
19-11-2019,09:35:00,11899.75,11910.15,11891.8,11908.1
19-11-2019,09:45:00,11888.95,11899.05,11881.9,11899.05
19-11-2019,09:55:00,11892.7,11899.75,11886.9,11888.85
19-11-2019,10:05:00,11896.05,11898.7,11892.8,11893
19-11-2019,10:15:00,11899.7,11899.8,11892.35,11896.05
19-11-2019,10:25:00,11907.2,11909.25,11899,11899.3
19-11-2019,10:35:00,11921.95,11928,11906.95,11906.95
19-11-2019,10:45:00,11914.55,11922.7,11913,11921.85
19-11-2019,10:55:00,11916.8,11917.95,11911.5,11914.3
19-11-2019,11:05:00,11910.9,11919.1,11909.8,11917
19-11-2019,11:15:00,11915.4,11915.4,11909.2,11911
19-11-2019,11:25:00,11923.85,11928.8,11912.7,11915.4
19-11-2019,11:35:00,11923,11934.15,11921.85,11924.3
19-11-2019,11:45:00,11932.25,11935.7,11921.5,11923.25
19-11-2019,11:55:00,11933.8,11944.95,11927.75,11931.85
19-11-2019,12:05:00,11931.05,11936.7,11927.2,11933.55
19-11-2019,12:15:00,11934.8,11937.45,11930.45,11931.05
19-11-2019,12:25:00,11937.2,11940.45,11933.8,11935.45
19-11-2019,12:35:00,11936.85,11943.15,11934.55,11937.1
19-11-2019,12:45:00,11921.1,11943.25,11916.95,11936.2
19-11-2019,12:55:00,11926.95,11929.35,11916.35,11921.35
19-11-2019,13:05:00,11933.1,11934.95,11926.15,11926.9
19-11-2019,13:15:00,11926.25,11934.25,11925.75,11933.1
19-11-2019,13:25:00,11923.4,11930.2,11919.55,11926.6
19-11-2019,13:35:00,11926.45,11931.7,11923.4,11923.7
19-11-2019,13:45:00,11930.2,11936.15,11924.7,11927.35
19-11-2019,13:55:00,11928.25,11933.45,11925.65,11930.6
19-11-2019,14:05:00,11923.05,11929.95,11920.1,11927.8
19-11-2019,14:15:00,11929.05,11935,11922.35,11923.25
19-11-2019,14:25:00,11929.4,11934.45,11924.05,11929.45
19-11-2019,14:35:00,11920.25,11931.1,11916.9,11929.15
19-11-2019,14:45:00,11902.35,11921.55,11900.05,11920.15
19-11-2019,14:55:00,11929.65,11929.65,11900.2,11902.9
19-11-2019,15:05:00,11935.3,11935.95,11923.7,11929.75
19-11-2019,15:15:00,11956.1,11956.95,11933.4,11935.6
